person_id,age,high_contact,quarantine,age_std
804,23,0,0,-1.1849021525069874
805,82,0,1,2.654857660633562
806,74,1,0,2.134212262241623
807,37,1,1,-0.2737727053210943
808,26,0,0,-0.9896601281100104
809,23,0,0,-1.1849021525069874
810,53,0,0,0.7675180914627834
811,36,0,1,-0.3388533801200866
812,43,1,1,0.1167113434728598
813,38,1,1,-0.2086920305221019
814,36,0,0,-0.3388533801200866
815,38,0,0,-0.2086920305221019
816,18,0,0,-1.5103055265019492
817,53,0,0,0.7675180914627834
818,37,0,0,-0.2737727053210943
819,41,0,0,-0.0134500061251248
820,41,0,0,-0.0134500061251248
821,38,0,0,-0.2086920305221019
822,32,0,0,-0.5991760793160561
823,29,1,1,-0.7944181037130331
824,24,0,0,-1.119821477707995
825,57,1,1,1.0278407906587528
826,48,0,0,0.4421147174678216
827,20,0,0,-1.3801441769039644
828,34,0,0,-0.4690147297180713
829,72,0,0,2.0040509126436383
830,46,0,0,0.3119533678698369
831,59,0,0,1.1580021402567375
832,18,1,1,-1.5103055265019492
833,45,0,0,0.2468726930708445
834,38,0,0,-0.2086920305221019
835,37,0,0,-0.2737727053210943
836,50,0,0,0.5722760670658064
837,43,1,1,0.1167113434728598
838,18,1,0,-1.5103055265019492
839,39,0,1,-0.1436113557231096
840,51,0,0,0.6373567418647987
841,32,0,0,-0.5991760793160561
842,41,0,0,-0.0134500061251248
843,19,1,1,-1.445224851702957
844,29,0,0,-0.7944181037130331
845,39,0,0,-0.1436113557231096
846,45,0,0,0.2468726930708445
847,34,0,1,-0.4690147297180713
848,40,1,0,-0.0785306809241172
849,31,1,0,-0.6642567541150485
850,41,1,0,-0.0134500061251248
851,60,1,0,1.2230828150557298
852,23,0,0,-1.1849021525069874
853,31,0,1,-0.6642567541150485
854,43,0,0,0.1167113434728598
855,35,0,0,-0.403934054919079
856,68,0,0,1.7437282134476688
857,41,1,1,-0.0134500061251248
858,60,0,1,1.2230828150557298
859,37,0,0,-0.2737727053210943
860,31,1,1,-0.6642567541150485
861,33,1,1,-0.5340954045170637
862,18,0,0,-1.5103055265019492
863,49,1,1,0.507195392266814
864,73,1,0,2.0691315874426306
865,54,0,1,0.8325987662617758
866,26,1,0,-0.9896601281100104
867,54,1,1,0.8325987662617758
868,18,0,0,-1.5103055265019492
869,44,1,0,0.1817920182718521
870,18,1,0,-1.5103055265019492
871,48,0,0,0.4421147174678216
872,69,1,1,1.808808888246661
873,36,0,1,-0.3388533801200866
874,27,0,0,-0.924579453311018
875,38,0,0,-0.2086920305221019
876,18,0,1,-1.5103055265019492
877,33,0,1,-0.5340954045170637
878,54,0,0,0.8325987662617758
879,64,1,1,1.4834055142516993
880,78,0,0,2.3945349614375924
881,18,0,0,-1.5103055265019492
882,60,1,1,1.2230828150557298
883,38,0,0,-0.2086920305221019
884,28,0,0,-0.8594987785120255
885,46,0,0,0.3119533678698369
886,83,0,0,2.719938335432554
887,57,0,0,1.0278407906587528
888,51,0,0,0.6373567418647987
889,69,0,0,1.808808888246661
890,67,0,0,1.6786475386486763
891,50,0,0,0.5722760670658064
892,52,1,1,0.702437416663791
893,29,1,1,-0.7944181037130331
894,69,0,0,1.808808888246661
895,66,0,0,1.613566863849684
896,52,1,0,0.702437416663791
897,79,0,0,2.4596156362365846
898,35,0,0,-0.403934054919079
899,18,0,1,-1.5103055265019492
900,19,0,0,-1.445224851702957
901,59,0,1,1.1580021402567375
902,29,1,1,-0.7944181037130331
903,51,0,0,0.6373567418647987
904,43,0,0,0.1167113434728598
905,32,1,1,-0.5991760793160561
906,62,1,1,1.3532441646537146
907,44,0,0,0.1817920182718521
908,29,0,0,-0.7944181037130331
909,21,1,1,-1.315063502104972
910,59,0,1,1.1580021402567375
911,35,0,0,-0.403934054919079
912,27,0,0,-0.924579453311018
913,60,1,1,1.2230828150557298
914,29,0,0,-0.7944181037130331
915,35,0,1,-0.403934054919079
916,27,0,1,-0.924579453311018
917,46,0,1,0.3119533678698369
918,40,0,0,-0.0785306809241172
919,23,0,1,-1.1849021525069874
920,36,1,1,-0.3388533801200866
921,55,0,0,0.8976794410607681
922,42,1,1,0.0516306686738674
923,18,1,1,-1.5103055265019492
924,53,0,0,0.7675180914627834
925,44,1,0,0.1817920182718521
926,53,1,1,0.7675180914627834
927,28,0,0,-0.8594987785120255
928,31,1,1,-0.6642567541150485
929,22,1,1,-1.2499828273059796
930,23,1,1,-1.1849021525069874
931,51,0,0,0.6373567418647987
932,54,0,1,0.8325987662617758
933,40,0,1,-0.0785306809241172
934,29,0,1,-0.7944181037130331
935,26,1,1,-0.9896601281100104
936,18,1,1,-1.5103055265019492
937,34,1,1,-0.4690147297180713
938,23,0,1,-1.1849021525069874
939,38,0,0,-0.2086920305221019
940,62,0,0,1.3532441646537146
941,37,0,0,-0.2737727053210943
942,23,1,1,-1.1849021525069874
943,18,0,1,-1.5103055265019492
944,28,1,1,-0.8594987785120255
945,49,0,0,0.507195392266814
946,57,1,1,1.0278407906587528
947,48,0,1,0.4421147174678216
948,46,0,0,0.3119533678698369
949,64,0,1,1.4834055142516993
950,18,0,0,-1.5103055265019492
951,30,1,0,-0.7293374289140407
952,46,1,1,0.3119533678698369
953,24,0,0,-1.119821477707995
954,49,0,0,0.507195392266814
955,48,1,1,0.4421147174678216
956,48,0,0,0.4421147174678216
957,65,0,0,1.5484861890506916
958,41,0,0,-0.0134500061251248
959,50,0,1,0.5722760670658064
960,32,0,0,-0.5991760793160561
961,34,1,1,-0.4690147297180713
962,60,0,0,1.2230828150557298
963,61,0,0,1.2881634898547225
964,43,1,1,0.1167113434728598
965,29,0,0,-0.7944181037130331
966,46,0,0,0.3119533678698369
967,18,0,0,-1.5103055265019492
968,67,1,1,1.6786475386486763
969,33,0,0,-0.5340954045170637
970,58,1,0,1.0929214654577453
971,44,0,0,0.1817920182718521
972,64,1,0,1.4834055142516993
973,18,1,0,-1.5103055265019492
974,38,0,0,-0.2086920305221019
975,28,0,0,-0.8594987785120255
976,63,0,0,1.418324839452707
977,48,0,0,0.4421147174678216
978,48,0,0,0.4421147174678216
979,18,0,0,-1.5103055265019492
980,36,0,0,-0.3388533801200866
981,20,0,0,-1.3801441769039644
982,18,0,1,-1.5103055265019492
983,28,0,0,-0.8594987785120255
984,37,0,0,-0.2737727053210943
985,50,0,1,0.5722760670658064
986,27,0,0,-0.924579453311018
987,29,0,0,-0.7944181037130331
988,43,0,0,0.1167113434728598
989,36,1,1,-0.3388533801200866
990,26,0,0,-0.9896601281100104
991,84,0,0,2.7850190102315464
992,18,1,1,-1.5103055265019492
993,21,1,1,-1.315063502104972
994,43,0,0,0.1167113434728598
995,58,0,0,1.0929214654577453
996,33,0,1,-0.5340954045170637
997,50,1,1,0.5722760670658064
998,51,0,0,0.6373567418647987
999,45,0,0,0.2468726930708445
1000,40,0,0,-0.0785306809241172
1001,37,1,0,-0.2737727053210943
1002,19,1,0,-1.445224851702957
1003,40,1,0,-0.0785306809241172
1004,18,0,1,-1.5103055265019492
1005,53,0,0,0.7675180914627834
1006,43,0,0,0.1167113434728598
1007,54,0,0,0.8325987662617758
1008,18,0,0,-1.5103055265019492
1009,40,1,1,-0.0785306809241172
1010,43,1,1,0.1167113434728598
1011,43,1,0,0.1167113434728598
1012,34,0,0,-0.4690147297180713
1013,73,0,0,2.0691315874426306
1014,27,0,1,-0.924579453311018
1015,57,1,0,1.0278407906587528
1016,34,0,1,-0.4690147297180713
1017,18,0,0,-1.5103055265019492
1018,36,0,0,-0.3388533801200866
1019,61,0,1,1.2881634898547225
1020,43,1,1,0.1167113434728598
1021,43,0,0,0.1167113434728598
1022,56,0,0,0.9627601158597604
1023,59,0,0,1.1580021402567375
1024,37,0,0,-0.2737727053210943
1025,64,0,0,1.4834055142516993
1026,41,0,0,-0.0134500061251248
1027,34,0,0,-0.4690147297180713
1028,21,0,0,-1.315063502104972
1029,38,0,0,-0.2086920305221019
1030,66,0,0,1.613566863849684
1031,37,0,0,-0.2737727053210943
1032,23,0,0,-1.1849021525069874
1033,50,1,0,0.5722760670658064
1034,18,1,1,-1.5103055265019492
1035,37,0,0,-0.2737727053210943
1036,32,0,0,-0.5991760793160561
1037,38,0,0,-0.2086920305221019
1038,25,0,1,-1.0547408029090026
1039,51,0,1,0.6373567418647987
1040,53,0,1,0.7675180914627834
1041,18,0,0,-1.5103055265019492
1042,37,0,0,-0.2737727053210943
1043,18,1,1,-1.5103055265019492
1044,64,0,0,1.4834055142516993
1045,32,0,0,-0.5991760793160561
1046,32,0,0,-0.5991760793160561
1047,51,0,0,0.6373567418647987
1048,38,1,1,-0.2086920305221019
1049,48,0,0,0.4421147174678216
1050,34,0,0,-0.4690147297180713
1051,65,1,1,1.5484861890506916
1052,26,0,0,-0.9896601281100104
1053,32,1,1,-0.5991760793160561
1054,40,1,1,-0.0785306809241172
1055,28,0,0,-0.8594987785120255
1056,18,0,0,-1.5103055265019492
1057,41,0,0,-0.0134500061251248
1058,18,0,0,-1.5103055265019492
1059,71,0,0,1.9389702378446456
1060,44,0,0,0.1817920182718521
1061,34,1,0,-0.4690147297180713
1062,68,0,0,1.7437282134476688
1063,58,0,0,1.0929214654577453
1064,33,0,0,-0.5340954045170637
1065,32,1,1,-0.5991760793160561
1066,35,0,0,-0.403934054919079
1067,70,0,0,1.8738895630456531
1068,51,1,1,0.6373567418647987
1069,28,0,0,-0.8594987785120255
1070,48,0,0,0.4421147174678216
1071,56,1,1,0.9627601158597604
1072,83,1,1,2.719938335432554
1073,23,1,1,-1.1849021525069874
1074,37,0,0,-0.2737727053210943
1075,49,0,0,0.507195392266814
1076,74,0,1,2.134212262241623
1077,29,0,0,-0.7944181037130331
1078,19,0,0,-1.445224851702957
1079,36,0,0,-0.3388533801200866
1080,42,0,1,0.0516306686738674
1081,40,0,0,-0.0785306809241172
1082,32,0,0,-0.5991760793160561
1083,50,0,0,0.5722760670658064
1084,61,0,0,1.2881634898547225
1085,18,0,0,-1.5103055265019492
1086,46,1,1,0.3119533678698369
1087,21,1,0,-1.315063502104972
1088,65,1,1,1.5484861890506916
1089,28,1,1,-0.8594987785120255
1090,18,0,0,-1.5103055265019492
1091,40,1,0,-0.0785306809241172
1092,51,0,1,0.6373567418647987
1093,40,1,0,-0.0785306809241172
1094,32,0,0,-0.5991760793160561
1095,60,1,0,1.2230828150557298
1096,69,0,0,1.808808888246661
1097,45,1,0,0.2468726930708445
1098,26,1,1,-0.9896601281100104
1099,62,0,0,1.3532441646537146
1100,30,1,1,-0.7293374289140407
1101,45,1,1,0.2468726930708445
1102,29,1,1,-0.7944181037130331
1103,36,1,1,-0.3388533801200866
1104,27,1,1,-0.924579453311018
1105,45,0,0,0.2468726930708445
1106,50,1,1,0.5722760670658064
1107,54,1,1,0.8325987662617758
1108,83,0,1,2.719938335432554
1109,46,1,1,0.3119533678698369
1110,35,1,0,-0.403934054919079
1111,34,1,0,-0.4690147297180713
1112,32,0,0,-0.5991760793160561
1113,58,0,0,1.0929214654577453
1114,36,0,0,-0.3388533801200866
1115,52,0,0,0.702437416663791
1116,66,0,1,1.613566863849684
1117,32,0,0,-0.5991760793160561
1118,42,0,0,0.0516306686738674
1119,32,0,0,-0.5991760793160561
1120,45,0,0,0.2468726930708445
1121,18,1,1,-1.5103055265019492
1122,55,0,0,0.8976794410607681
1123,54,1,0,0.8325987662617758
1124,39,0,0,-0.1436113557231096
1125,47,1,1,0.3770340426688293
1126,50,0,0,0.5722760670658064
1127,20,0,0,-1.3801441769039644
1128,35,1,1,-0.403934054919079
1129,44,1,0,0.1817920182718521
1130,35,1,0,-0.403934054919079
1131,62,1,1,1.3532441646537146
1132,29,0,0,-0.7944181037130331
1133,28,0,0,-0.8594987785120255
1134,44,1,1,0.1817920182718521
1135,22,0,0,-1.2499828273059796
1136,55,1,1,0.8976794410607681
1137,36,1,1,-0.3388533801200866
1138,51,1,1,0.6373567418647987
1139,42,0,0,0.0516306686738674
1140,22,1,0,-1.2499828273059796
1141,57,0,0,1.0278407906587528
1142,19,0,1,-1.445224851702957
1143,63,1,1,1.418324839452707
1144,34,0,0,-0.4690147297180713
1145,34,0,0,-0.4690147297180713
1146,33,0,0,-0.5340954045170637
1147,41,0,0,-0.0134500061251248
1148,33,0,1,-0.5340954045170637
1149,60,0,0,1.2230828150557298
1150,22,0,0,-1.2499828273059796
1151,65,0,0,1.5484861890506916
1152,18,1,0,-1.5103055265019492
1153,29,0,0,-0.7944181037130331
1154,52,0,0,0.702437416663791
1155,52,0,0,0.702437416663791
1156,63,0,0,1.418324839452707
1157,65,0,0,1.5484861890506916
1158,39,0,1,-0.1436113557231096
1159,48,0,0,0.4421147174678216
1160,20,0,0,-1.3801441769039644
1161,70,1,1,1.8738895630456531
1162,25,0,0,-1.0547408029090026
1163,47,0,0,0.3770340426688293
1164,57,0,0,1.0278407906587528
1165,38,0,0,-0.2086920305221019
1166,39,1,1,-0.1436113557231096
1167,18,0,1,-1.5103055265019492
1168,45,0,1,0.2468726930708445
1169,36,1,1,-0.3388533801200866
1170,18,1,1,-1.5103055265019492
1171,45,1,0,0.2468726930708445
1172,36,1,1,-0.3388533801200866
1173,49,1,1,0.507195392266814
1174,26,0,0,-0.9896601281100104
1175,37,0,1,-0.2737727053210943
1176,34,1,0,-0.4690147297180713
1177,33,0,0,-0.5340954045170637
1178,36,0,1,-0.3388533801200866
1179,18,1,1,-1.5103055265019492
1180,41,1,0,-0.0134500061251248
1181,65,1,1,1.5484861890506916
1182,57,0,1,1.0278407906587528
1183,40,1,1,-0.0785306809241172
1184,66,0,0,1.613566863849684
1185,24,0,0,-1.119821477707995
1186,45,0,1,0.2468726930708445
1187,37,1,1,-0.2737727053210943
1188,63,0,0,1.418324839452707
1189,18,0,0,-1.5103055265019492
1190,68,0,0,1.7437282134476688
1191,18,1,1,-1.5103055265019492
1192,45,1,1,0.2468726930708445
1193,23,1,0,-1.1849021525069874
1194,78,0,0,2.3945349614375924
1195,55,0,0,0.8976794410607681
1196,74,1,1,2.134212262241623
1197,34,1,0,-0.4690147297180713
1198,31,1,1,-0.6642567541150485
1199,31,1,1,-0.6642567541150485
1200,35,0,0,-0.403934054919079
1201,51,0,0,0.6373567418647987
1202,39,1,1,-0.1436113557231096
1203,45,1,0,0.2468726930708445
1204,39,0,0,-0.1436113557231096
1205,27,0,0,-0.924579453311018
1206,34,1,1,-0.4690147297180713
1207,28,0,0,-0.8594987785120255
1208,36,1,0,-0.3388533801200866
1209,63,0,0,1.418324839452707
1210,56,0,0,0.9627601158597604
1211,27,0,0,-0.924579453311018
1212,45,1,1,0.2468726930708445
1213,24,1,0,-1.119821477707995
1214,60,0,0,1.2230828150557298
1215,48,1,1,0.4421147174678216
1216,39,0,0,-0.1436113557231096
1217,52,0,0,0.702437416663791
1218,42,0,0,0.0516306686738674
1219,62,0,1,1.3532441646537146
1220,35,1,1,-0.403934054919079
1221,43,0,0,0.1167113434728598
1222,29,0,0,-0.7944181037130331
1223,26,0,0,-0.9896601281100104
1224,49,1,1,0.507195392266814
1225,42,0,1,0.0516306686738674
1226,81,0,0,2.589776985834569
1227,63,0,1,1.418324839452707
1228,51,0,0,0.6373567418647987
1229,48,0,0,0.4421147174678216
1230,39,0,0,-0.1436113557231096
1231,81,0,0,2.589776985834569
1232,73,0,0,2.0691315874426306
1233,48,0,0,0.4421147174678216
1234,29,1,1,-0.7944181037130331
1235,35,0,0,-0.403934054919079
1236,18,0,1,-1.5103055265019492
1237,23,0,0,-1.1849021525069874
1238,18,0,0,-1.5103055265019492
1239,41,0,0,-0.0134500061251248
1240,56,0,0,0.9627601158597604
1241,65,0,0,1.5484861890506916
1242,35,0,0,-0.403934054919079
1243,51,0,0,0.6373567418647987
1244,19,0,1,-1.445224851702957
1245,62,1,0,1.3532441646537146
1246,34,1,1,-0.4690147297180713
1247,18,1,1,-1.5103055265019492
1248,18,0,0,-1.5103055265019492
1249,25,1,1,-1.0547408029090026
1250,25,0,0,-1.0547408029090026
1251,42,1,0,0.0516306686738674
1252,52,0,0,0.702437416663791
1253,25,0,0,-1.0547408029090026
1254,28,1,1,-0.8594987785120255
1255,42,0,0,0.0516306686738674
1256,48,0,0,0.4421147174678216
1257,49,0,0,0.507195392266814
1258,37,0,1,-0.2737727053210943
1259,85,0,0,2.8500996850305387
1260,46,1,1,0.3119533678698369
1261,25,0,0,-1.0547408029090026
1262,25,0,0,-1.0547408029090026
1263,46,0,0,0.3119533678698369
1264,38,0,0,-0.2086920305221019
1265,18,0,0,-1.5103055265019492
1266,66,0,0,1.613566863849684
1267,28,0,0,-0.8594987785120255
1268,52,1,0,0.702437416663791
1269,54,0,0,0.8325987662617758
1270,56,0,0,0.9627601158597604
1271,43,0,0,0.1167113434728598
1272,41,1,1,-0.0134500061251248
1273,36,1,1,-0.3388533801200866
1274,41,1,0,-0.0134500061251248
1275,52,1,1,0.702437416663791
1276,41,1,0,-0.0134500061251248
1277,66,1,1,1.613566863849684
1278,49,1,0,0.507195392266814
1279,30,0,0,-0.7293374289140407
1280,18,1,0,-1.5103055265019492
1281,18,0,0,-1.5103055265019492
1282,33,0,0,-0.5340954045170637
1283,40,1,1,-0.0785306809241172
1284,42,1,1,0.0516306686738674
1285,46,0,1,0.3119533678698369
1286,43,0,0,0.1167113434728598
1287,45,0,0,0.2468726930708445
1288,18,0,0,-1.5103055265019492
1289,51,0,0,0.6373567418647987
1290,43,0,0,0.1167113434728598
1291,31,0,0,-0.6642567541150485
1292,22,0,0,-1.2499828273059796
1293,39,0,0,-0.1436113557231096
1294,21,1,1,-1.315063502104972
1295,41,0,0,-0.0134500061251248
1296,18,0,0,-1.5103055265019492
1297,42,1,1,0.0516306686738674
1298,54,1,1,0.8325987662617758
1299,18,0,0,-1.5103055265019492
1300,60,0,0,1.2230828150557298
1301,46,0,0,0.3119533678698369
1302,33,1,0,-0.5340954045170637
1303,18,1,0,-1.5103055265019492
1304,35,1,0,-0.403934054919079
1305,60,1,1,1.2230828150557298
1306,36,0,1,-0.3388533801200866
1307,43,0,0,0.1167113434728598
1308,54,0,0,0.8325987662617758
1309,18,0,0,-1.5103055265019492
1310,63,1,0,1.418324839452707
1311,29,0,1,-0.7944181037130331
1312,58,0,0,1.0929214654577453
1313,70,0,0,1.8738895630456531
1314,44,0,0,0.1817920182718521
1315,60,0,0,1.2230828150557298
1316,42,1,1,0.0516306686738674
1317,41,0,0,-0.0134500061251248
1318,85,0,1,2.8500996850305387
1319,64,0,0,1.4834055142516993
1320,43,0,0,0.1167113434728598
1321,66,0,0,1.613566863849684
1322,49,0,0,0.507195392266814
1323,60,0,0,1.2230828150557298
1324,33,0,1,-0.5340954045170637
1325,50,0,0,0.5722760670658064
1326,18,0,0,-1.5103055265019492
1327,73,0,0,2.0691315874426306
1328,30,0,0,-0.7293374289140407
1329,36,0,0,-0.3388533801200866
1330,37,0,0,-0.2737727053210943
1331,26,0,0,-0.9896601281100104
1332,50,0,0,0.5722760670658064
1333,38,1,0,-0.2086920305221019
1334,18,1,1,-1.5103055265019492
1335,55,0,0,0.8976794410607681
1336,53,1,1,0.7675180914627834
1337,43,0,0,0.1167113434728598
1338,30,1,1,-0.7293374289140407
1339,68,1,0,1.7437282134476688
1340,22,0,0,-1.2499828273059796
1341,18,0,0,-1.5103055265019492
1342,40,0,0,-0.0785306809241172
1343,51,0,1,0.6373567418647987
1344,49,1,1,0.507195392266814
1345,74,0,0,2.134212262241623
1346,42,1,1,0.0516306686738674
1347,22,0,1,-1.2499828273059796
1348,38,1,1,-0.2086920305221019
1349,56,1,1,0.9627601158597604
1350,54,0,0,0.8325987662617758
1351,30,0,0,-0.7293374289140407
1352,27,0,0,-0.924579453311018
1353,23,1,0,-1.1849021525069874
1354,52,1,1,0.702437416663791
1355,46,1,1,0.3119533678698369
1356,53,0,0,0.7675180914627834
1357,47,0,1,0.3770340426688293
1358,26,0,0,-0.9896601281100104
1359,36,0,0,-0.3388533801200866
1360,28,1,1,-0.8594987785120255
1361,47,0,0,0.3770340426688293
1362,32,1,1,-0.5991760793160561
1363,75,0,0,2.199292937040615
1364,66,0,0,1.613566863849684
1365,19,1,1,-1.445224851702957
1366,18,1,1,-1.5103055265019492
1367,24,0,0,-1.119821477707995
1368,20,0,0,-1.3801441769039644
1369,37,1,1,-0.2737727053210943
1370,40,0,0,-0.0785306809241172
1371,30,0,0,-0.7293374289140407
1372,26,0,1,-0.9896601281100104
1373,26,0,0,-0.9896601281100104
1374,18,0,0,-1.5103055265019492
1375,46,0,0,0.3119533678698369
1376,23,1,1,-1.1849021525069874
1377,37,1,1,-0.2737727053210943
1378,30,0,0,-0.7293374289140407
1379,42,0,0,0.0516306686738674
1380,59,0,0,1.1580021402567375
1381,46,0,0,0.3119533678698369
1382,23,1,1,-1.1849021525069874
1383,84,0,0,2.7850190102315464
1384,33,1,0,-0.5340954045170637
1385,54,1,0,0.8325987662617758
1386,18,1,1,-1.5103055265019492
1387,49,0,0,0.507195392266814
1388,35,0,0,-0.403934054919079
1389,47,1,0,0.3770340426688293
1390,26,1,1,-0.9896601281100104
1391,33,1,0,-0.5340954045170637
1392,24,1,0,-1.119821477707995
1393,34,0,0,-0.4690147297180713
1394,18,0,0,-1.5103055265019492
1395,32,1,0,-0.5991760793160561
1396,36,1,0,-0.3388533801200866
1397,29,1,0,-0.7944181037130331
1398,31,1,1,-0.6642567541150485
1399,53,0,0,0.7675180914627834
1400,50,0,0,0.5722760670658064
1401,59,0,0,1.1580021402567375
1402,31,0,0,-0.6642567541150485
1403,33,0,0,-0.5340954045170637
1404,29,1,1,-0.7944181037130331
1405,51,0,0,0.6373567418647987
1406,28,0,1,-0.8594987785120255
1407,58,0,0,1.0929214654577453
1408,72,0,0,2.0040509126436383
1409,56,0,0,0.9627601158597604
1410,53,0,0,0.7675180914627834
1411,60,1,1,1.2230828150557298
1412,33,0,0,-0.5340954045170637
1413,37,0,0,-0.2737727053210943
1414,45,0,0,0.2468726930708445
1415,68,1,1,1.7437282134476688
1416,19,1,1,-1.445224851702957
1417,34,0,0,-0.4690147297180713
1418,22,1,0,-1.2499828273059796
1419,36,1,1,-0.3388533801200866
1420,46,1,1,0.3119533678698369
1421,18,1,1,-1.5103055265019492
1422,55,0,1,0.8976794410607681
1423,20,0,0,-1.3801441769039644
1424,20,0,0,-1.3801441769039644
1425,39,0,0,-0.1436113557231096
1426,18,0,0,-1.5103055265019492
1427,69,1,1,1.808808888246661
1428,50,0,0,0.5722760670658064
1429,21,1,1,-1.315063502104972
1430,25,0,0,-1.0547408029090026
1431,34,0,0,-0.4690147297180713
1432,49,1,1,0.507195392266814
1433,33,0,0,-0.5340954045170637
1434,77,1,1,2.3294542866386
1435,29,0,0,-0.7944181037130331
1436,38,0,0,-0.2086920305221019
1437,28,0,0,-0.8594987785120255
1438,18,0,0,-1.5103055265019492
1439,32,0,0,-0.5991760793160561
1440,60,0,0,1.2230828150557298
1441,34,0,0,-0.4690147297180713
1442,34,1,1,-0.4690147297180713
1443,45,0,0,0.2468726930708445
1444,27,0,0,-0.924579453311018
1445,29,0,0,-0.7944181037130331
1446,43,0,1,0.1167113434728598
1447,51,1,0,0.6373567418647987
1448,40,0,0,-0.0785306809241172
1449,18,0,0,-1.5103055265019492
1450,39,0,1,-0.1436113557231096
1451,38,0,0,-0.2086920305221019
1452,45,0,0,0.2468726930708445
1453,54,0,0,0.8325987662617758
1454,83,0,0,2.719938335432554
1455,43,0,0,0.1167113434728598
1456,70,1,1,1.8738895630456531
1457,58,0,0,1.0929214654577453
1458,34,1,1,-0.4690147297180713
1459,18,1,1,-1.5103055265019492
1460,34,0,0,-0.4690147297180713
1461,64,0,0,1.4834055142516993
1462,61,1,1,1.2881634898547225
1463,34,1,1,-0.4690147297180713
1464,28,1,1,-0.8594987785120255
1465,59,0,1,1.1580021402567375
1466,59,0,0,1.1580021402567375
1467,18,0,0,-1.5103055265019492
1468,26,1,0,-0.9896601281100104
1469,27,0,0,-0.924579453311018
1470,18,0,0,-1.5103055265019492
1471,68,1,0,1.7437282134476688
1472,64,1,1,1.4834055142516993
1473,39,1,0,-0.1436113557231096
1474,45,1,0,0.2468726930708445
1475,44,0,0,0.1817920182718521
1476,26,0,0,-0.9896601281100104
1477,34,1,1,-0.4690147297180713
1478,24,1,1,-1.119821477707995
1479,41,1,1,-0.0134500061251248
1480,44,0,0,0.1817920182718521
1481,50,1,1,0.5722760670658064
1482,40,0,1,-0.0785306809241172
1483,34,0,1,-0.4690147297180713
1484,37,0,0,-0.2737727053210943
1485,42,0,1,0.0516306686738674
1486,21,0,0,-1.315063502104972
1487,24,1,0,-1.119821477707995
1488,18,1,0,-1.5103055265019492
1489,48,0,1,0.4421147174678216
1490,45,0,0,0.2468726930708445
1491,21,0,0,-1.315063502104972
1492,18,1,0,-1.5103055265019492
1493,79,1,1,2.4596156362365846
1494,54,0,0,0.8325987662617758
1495,34,0,1,-0.4690147297180713
1496,52,0,0,0.702437416663791
1497,38,0,0,-0.2086920305221019
1498,65,0,0,1.5484861890506916
1499,36,0,0,-0.3388533801200866
1500,24,0,0,-1.119821477707995
